,trailer_link,video_id,stats,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,kind,etag,items,pageInfo.totalResults,pageInfo.resultsPerPage
2120,https://www.youtube.com/watch?v=5dOZpivfNxw,5dOZpivfNxw,"{'viewCount': '203617', 'likeCount': '1346', 'dislikeCount': '37', 'favoriteCount': '0', 'commentCount': '78'}",203617,1346,37,0,78,,,,,
2121,https://www.youtube.com/watch?v=8l3WC4wl-SY,8l3WC4wl-SY,"{'viewCount': '36257', 'likeCount': '251', 'dislikeCount': '9', 'favoriteCount': '0', 'commentCount': '21'}",36257,251,9,0,21,,,,,
2122,https://www.youtube.com/watch?v=d6U9JOOG3IA,d6U9JOOG3IA,"{'viewCount': '4336', 'likeCount': '27', 'dislikeCount': '0', 'favoriteCount': '0', 'commentCount': '7'}",4336,27,0,0,7,,,,,
2123,https://www.youtube.com/watch?v=WHXxVmeGQUc,WHXxVmeGQUc,"{'viewCount': '9613440', 'likeCount': '99251', 'dislikeCount': '2315', 'favoriteCount': '0', 'commentCount': '6346'}",9613440,99251,2315,0,6346,,,,,
2124,https://www.youtube.com/watch?v=nRiBXtKXFU4,nRiBXtKXFU4,"{'viewCount': '1156450', 'likeCount': '15455', 'dislikeCount': '684', 'favoriteCount': '0', 'commentCount': '561'}",1156450,15455,684,0,561,,,,,
2125,https://www.youtube.com/watch?v=ky39wlecp1M,ky39wlecp1M,"{'viewCount': '10513', 'likeCount': '34', 'dislikeCount': '6', 'favoriteCount': '0', 'commentCount': '7'}",10513,34,6,0,7,,,,,
2126,https://www.youtube.com/watch?v=qLup8QT2PJI,qLup8QT2PJI,"{'viewCount': '167195', 'likeCount': '881', 'dislikeCount': '7', 'favoriteCount': '0', 'commentCount': '13'}",167195,881,7,0,13,,,,,
2127,https://www.youtube.com/watch?v=5B-O7spfw0s,5B-O7spfw0s,"{'viewCount': '28972', 'likeCount': '163', 'dislikeCount': '4', 'favoriteCount': '0', 'commentCount': '1'}",28972,163,4,0,1,,,,,
2128,https://www.youtube.com/watch?v=F4Q_JJKBK3Q,F4Q_JJKBK3Q,"{'viewCount': '18440', 'likeCount': '56', 'dislikeCount': '2', 'favoriteCount': '0', 'commentCount': '0'}",18440,56,2,0,0,,,,,
2129,https://www.youtube.com/watch?v=aKPhQWrpir0,aKPhQWrpir0,"{'viewCount': '381538', 'likeCount': '2507', 'dislikeCount': '23', 'favoriteCount': '0', 'commentCount': '198'}",381538,2507,23,0,198,,,,,
2130,https://www.youtube.com/watch?v=TBfPgodNyWQ,TBfPgodNyWQ,"{'kind': 'youtube#videoListResponse', 'etag': 'YIUPVpqNjppyCWOZfL-19bLb7uk', 'items': [], 'pageInfo': {'totalResults': 0, 'resultsPerPage': 0}}",,,,,,youtube#videoListResponse,YIUPVpqNjppyCWOZfL-19bLb7uk,[],0.0,0.0
2131,https://www.youtube.com/watch?v=PBuLpPlNgHQ,PBuLpPlNgHQ,"{'viewCount': '279533', 'likeCount': '6071', 'dislikeCount': '25', 'favoriteCount': '0', 'commentCount': '285'}",279533,6071,25,0,285,,,,,
2132,https://www.youtube.com/watch?v=W6dy7xQ8NeE,W6dy7xQ8NeE,"{'viewCount': '5169387', 'likeCount': '71832', 'dislikeCount': '4368', 'favoriteCount': '0', 'commentCount': '7431'}",5169387,71832,4368,0,7431,,,,,
2133,https://www.youtube.com/watch?v=qLTDtbYmdWM,qLTDtbYmdWM,"{'viewCount': '9347572', 'likeCount': '55411', 'dislikeCount': '1751', 'favoriteCount': '0'}",9347572,55411,1751,0,,,,,,
2134,https://www.youtube.com/watch?v=U5jzF8uvVSQ,U5jzF8uvVSQ,"{'viewCount': '82424', 'likeCount': '959', 'dislikeCount': '80', 'favoriteCount': '0', 'commentCount': '0'}",82424,959,80,0,0,,,,,
2135,https://www.youtube.com/watch?v=imTaokYusgo,imTaokYusgo,"{'viewCount': '11480', 'likeCount': '41', 'dislikeCount': '8', 'favoriteCount': '0', 'commentCount': '9'}",11480,41,8,0,9,,,,,
2136,https://www.youtube.com/watch?v=6Tk36ywCaH8,6Tk36ywCaH8,"{'viewCount': '191850', 'likeCount': '2795', 'dislikeCount': '53', 'favoriteCount': '0', 'commentCount': '80'}",191850,2795,53,0,80,,,,,
2137,https://www.youtube.com/watch?v=7GJRElIo2K8,7GJRElIo2K8,"{'viewCount': '528668', 'likeCount': '4715', 'dislikeCount': '145', 'favoriteCount': '0', 'commentCount': '132'}",528668,4715,145,0,132,,,,,
2138,https://www.youtube.com/watch?v=g6eB0JT1DI4,g6eB0JT1DI4,"{'viewCount': '10038722', 'likeCount': '81700', 'dislikeCount': '3795', 'favoriteCount': '0', 'commentCount': '11490'}",10038722,81700,3795,0,11490,,,,,
2139,https://www.youtube.com/watch?v=s8MfhVxwo7Y,s8MfhVxwo7Y,"{'viewCount': '56353', 'likeCount': '455', 'dislikeCount': '5', 'favoriteCount': '0', 'commentCount': '7'}",56353,455,5,0,7,,,,,
2140,https://www.youtube.com/watch?v=-JtwROpSVWc,-JtwROpSVWc,"{'viewCount': '1389687', 'likeCount': '18810', 'dislikeCount': '532', 'favoriteCount': '0', 'commentCount': '1072'}",1389687,18810,532,0,1072,,,,,
2141,https://www.youtube.com/watch?v=FjZdbLhfFvw,FjZdbLhfFvw,"{'viewCount': '58035', 'likeCount': '411', 'dislikeCount': '26', 'favoriteCount': '0', 'commentCount': '35'}",58035,411,26,0,35,,,,,
2142,https://www.youtube.com/watch?v=bkaWQ5HlE5U,bkaWQ5HlE5U,"{'viewCount': '3106130', 'likeCount': '34346', 'dislikeCount': '627', 'favoriteCount': '0', 'commentCount': '1267'}",3106130,34346,627,0,1267,,,,,
2143,https://www.youtube.com/watch?v=bFI1RIoYuEo,bFI1RIoYuEo,"{'viewCount': '191358', 'likeCount': '290', 'dislikeCount': '21', 'favoriteCount': '0', 'commentCount': '16'}",191358,290,21,0,16,,,,,
2144,https://www.youtube.com/watch?v=qHHQQ1swuOc,qHHQQ1swuOc,"{'viewCount': '19065', 'likeCount': '362', 'dislikeCount': '2', 'favoriteCount': '0', 'commentCount': '21'}",19065,362,2,0,21,,,,,
2145,https://www.youtube.com/watch?v=wclo6KMZr28,wclo6KMZr28,"{'viewCount': '275879', 'favoriteCount': '0'}",275879,,,0,,,,,,
2146,https://www.youtube.com/watch?v=AbsaUHdxGHg,AbsaUHdxGHg,"{'viewCount': '659360', 'likeCount': '3595', 'dislikeCount': '334', 'favoriteCount': '0', 'commentCount': '699'}",659360,3595,334,0,699,,,,,
2147,https://www.youtube.com/watch?v=H--DnsJ62Mw,H--DnsJ62Mw,"{'viewCount': '434938', 'likeCount': '4818', 'dislikeCount': '100', 'favoriteCount': '0', 'commentCount': '434'}",434938,4818,100,0,434,,,,,
2148,https://www.youtube.com/watch?v=zBMra4fJE3E,zBMra4fJE3E,"{'viewCount': '20695', 'likeCount': '151', 'dislikeCount': '2', 'favoriteCount': '0', 'commentCount': '10'}",20695,151,2,0,10,,,,,
2149,https://www.youtube.com/watch?v=DH6tJVCk6Q4,DH6tJVCk6Q4,"{'viewCount': '164337', 'likeCount': '1832', 'dislikeCount': '20', 'favoriteCount': '0', 'commentCount': '94'}",164337,1832,20,0,94,,,,,
2150,https://www.youtube.com/watch?v=nmaKuf64I1I,nmaKuf64I1I,"{'viewCount': '4286488', 'likeCount': '112150', 'dislikeCount': '1723', 'favoriteCount': '0', 'commentCount': '5434'}",4286488,112150,1723,0,5434,,,,,
2151,https://www.youtube.com/watch?v=hPUYuwSRwB8,hPUYuwSRwB8,"{'viewCount': '317603', 'likeCount': '1139', 'dislikeCount': '40', 'favoriteCount': '0', 'commentCount': '125'}",317603,1139,40,0,125,,,,,
2152,https://www.youtube.com/watch?v=JNaRrDX8MUc,JNaRrDX8MUc,"{'viewCount': '179890', 'likeCount': '463', 'dislikeCount': '16', 'favoriteCount': '0', 'commentCount': '66'}",179890,463,16,0,66,,,,,
2153,https://www.youtube.com/watch?v=e8c2DYoF7lA,e8c2DYoF7lA,"{'viewCount': '344091', 'likeCount': '482', 'dislikeCount': '34', 'favoriteCount': '0', 'commentCount': '56'}",344091,482,34,0,56,,,,,
2154,https://www.youtube.com/watch?v=wdGlR3nvgmc,wdGlR3nvgmc,"{'viewCount': '180558', 'likeCount': '4142', 'dislikeCount': '181', 'favoriteCount': '0', 'commentCount': '178'}",180558,4142,181,0,178,,,,,
2155,https://www.youtube.com/watch?v=L50zp0Qu8yI,L50zp0Qu8yI,"{'viewCount': '184002', 'likeCount': '1706', 'dislikeCount': '81', 'favoriteCount': '0', 'commentCount': '234'}",184002,1706,81,0,234,,,,,
2156,https://www.youtube.com/watch?v=T65fTy5SE54,T65fTy5SE54,"{'viewCount': '55123', 'likeCount': '99', 'dislikeCount': '6', 'favoriteCount': '0', 'commentCount': '15'}",55123,99,6,0,15,,,,,
2157,https://www.youtube.com/watch?v=L6ef3e3_QcQ,L6ef3e3_QcQ,"{'viewCount': '3337677', 'likeCount': '52249', 'dislikeCount': '3526', 'favoriteCount': '0', 'commentCount': '5942'}",3337677,52249,3526,0,5942,,,,,
2158,https://www.youtube.com/watch?v=hilpfMTSzRc,hilpfMTSzRc,"{'viewCount': '18436', 'likeCount': '118', 'dislikeCount': '12', 'favoriteCount': '0', 'commentCount': '11'}",18436,118,12,0,11,,,,,
2159,https://www.youtube.com/watch?v=_SwYtADh3xs,_SwYtADh3xs,"{'viewCount': '19713', 'likeCount': '30', 'dislikeCount': '27', 'favoriteCount': '0', 'commentCount': '4'}",19713,30,27,0,4,,,,,
2160,https://www.youtube.com/watch?v=uhF5bqHTkA4,uhF5bqHTkA4,"{'viewCount': '168899', 'likeCount': '617', 'dislikeCount': '14', 'favoriteCount': '0', 'commentCount': '26'}",168899,617,14,0,26,,,,,
2161,https://www.youtube.com/watch?v=csFnDoXQKvg,csFnDoXQKvg,"{'viewCount': '221671', 'likeCount': '1119', 'dislikeCount': '24', 'favoriteCount': '0', 'commentCount': '68'}",221671,1119,24,0,68,,,,,
2162,https://www.youtube.com/watch?v=tKDhSiAW3uA,tKDhSiAW3uA,"{'viewCount': '76641', 'likeCount': '366', 'dislikeCount': '24', 'favoriteCount': '0', 'commentCount': '16'}",76641,366,24,0,16,,,,,
2163,https://www.youtube.com/watch?v=raTMll84FYk,raTMll84FYk,"{'viewCount': '2862', 'likeCount': '16', 'dislikeCount': '1', 'favoriteCount': '0', 'commentCount': '6'}",2862,16,1,0,6,,,,,
2164,https://www.youtube.com/watch?v=SKbNV16U9Qo,SKbNV16U9Qo,"{'viewCount': '4046', 'likeCount': '23', 'dislikeCount': '1', 'favoriteCount': '0', 'commentCount': '1'}",4046,23,1,0,1,,,,,
2165,https://www.youtube.com/watch?v=FHgm89hKpXU,FHgm89hKpXU,"{'viewCount': '16487007', 'likeCount': '282749', 'dislikeCount': '5241', 'favoriteCount': '0', 'commentCount': '46335'}",16487007,282749,5241,0,46335,,,,,
2166,https://www.youtube.com/watch?v=BtphytYuRlg,BtphytYuRlg,"{'viewCount': '155734', 'likeCount': '1579', 'dislikeCount': '153', 'favoriteCount': '0', 'commentCount': '175'}",155734,1579,153,0,175,,,,,
2167,https://www.youtube.com/watch?v=jZZgDL5ID4Y,jZZgDL5ID4Y,"{'viewCount': '478416', 'likeCount': '4162', 'dislikeCount': '83', 'favoriteCount': '0', 'commentCount': '202'}",478416,4162,83,0,202,,,,,
2168,https://www.youtube.com/watch?v=UUWw7XJsSMw,UUWw7XJsSMw,"{'viewCount': '29514', 'likeCount': '366', 'dislikeCount': '6', 'favoriteCount': '0', 'commentCount': '34'}",29514,366,6,0,34,,,,,
2169,https://www.youtube.com/watch?v=dmtfpB6MUi0,dmtfpB6MUi0,"{'viewCount': '291588', 'likeCount': '3491', 'dislikeCount': '135', 'favoriteCount': '0', 'commentCount': '251'}",291588,3491,135,0,251,,,,,
2170,https://www.youtube.com/watch?v=M_J88w5D_-g,M_J88w5D_-g,"{'viewCount': '309172', 'favoriteCount': '0'}",309172,,,0,,,,,,
2171,https://www.youtube.com/watch?v=kxkOzCbIQB8,kxkOzCbIQB8,"{'viewCount': '317807', 'likeCount': '4378', 'dislikeCount': '36', 'favoriteCount': '0', 'commentCount': '233'}",317807,4378,36,0,233,,,,,
2172,https://www.youtube.com/watch?v=e6mqKiqP1Pk,e6mqKiqP1Pk,"{'viewCount': '118898', 'likeCount': '1252', 'dislikeCount': '229', 'favoriteCount': '0', 'commentCount': '871'}",118898,1252,229,0,871,,,,,
2173,https://www.youtube.com/watch?v=WcqD8oM8nts,WcqD8oM8nts,"{'viewCount': '65667', 'likeCount': '146', 'dislikeCount': '24', 'favoriteCount': '0', 'commentCount': '20'}",65667,146,24,0,20,,,,,
2174,https://www.youtube.com/watch?v=-cpihAw8PCs,-cpihAw8PCs,"{'viewCount': '30164', 'likeCount': '21', 'dislikeCount': '3', 'favoriteCount': '0', 'commentCount': '8'}",30164,21,3,0,8,,,,,
2175,https://www.youtube.com/watch?v=nJCc5HRPxYA,nJCc5HRPxYA,"{'viewCount': '48047780', 'likeCount': '309877', 'dislikeCount': '37732', 'favoriteCount': '0', 'commentCount': '19941'}",48047780,309877,37732,0,19941,,,,,
2176,https://www.youtube.com/watch?v=-B71eyB_Onw,-B71eyB_Onw,"{'viewCount': '9289688', 'likeCount': '75450', 'dislikeCount': '3727', 'favoriteCount': '0', 'commentCount': '8711'}",9289688,75450,3727,0,8711,,,,,
2177,https://www.youtube.com/watch?v=pitxxQYZcug,pitxxQYZcug,"{'viewCount': '2574966', 'likeCount': '29999', 'dislikeCount': '940', 'favoriteCount': '0', 'commentCount': '1277'}",2574966,29999,940,0,1277,,,,,
2178,https://www.youtube.com/watch?v=YUWt32ccdyI,YUWt32ccdyI,"{'viewCount': '61867', 'likeCount': '570', 'dislikeCount': '36', 'favoriteCount': '0', 'commentCount': '36'}",61867,570,36,0,36,,,,,
2179,https://www.youtube.com/watch?v=Xb4a5b-FbeQ,Xb4a5b-FbeQ,"{'kind': 'youtube#videoListResponse', 'etag': 'YIUPVpqNjppyCWOZfL-19bLb7uk', 'items': [], 'pageInfo': {'totalResults': 0, 'resultsPerPage': 0}}",,,,,,youtube#videoListResponse,YIUPVpqNjppyCWOZfL-19bLb7uk,[],0.0,0.0
2180,https://www.youtube.com/watch?v=BtGAB05z3CI,BtGAB05z3CI,"{'viewCount': '43588', 'likeCount': '77', 'dislikeCount': '6', 'favoriteCount': '0', 'commentCount': '27'}",43588,77,6,0,27,,,,,
2181,https://www.youtube.com/watch?v=QV0uWf72ZQw,QV0uWf72ZQw,"{'viewCount': '428390', 'likeCount': '1297', 'dislikeCount': '70', 'favoriteCount': '0', 'commentCount': '66'}",428390,1297,70,0,66,,,,,
2182,https://www.youtube.com/watch?v=l3auQCXZ54M,l3auQCXZ54M,"{'viewCount': '822', 'likeCount': '18', 'dislikeCount': '0', 'favoriteCount': '0', 'commentCount': '1'}",822,18,0,0,1,,,,,
2183,https://www.youtube.com/watch?v=GYcngk13frI,GYcngk13frI,"{'viewCount': '875260', 'likeCount': '4617', 'dislikeCount': '297', 'favoriteCount': '0', 'commentCount': '1370'}",875260,4617,297,0,1370,,,,,
2184,https://www.youtube.com/watch?v=eKM6fSTs-A0,eKM6fSTs-A0,"{'viewCount': '2941752', 'likeCount': '3834', 'dislikeCount': '359', 'favoriteCount': '0', 'commentCount': '348'}",2941752,3834,359,0,348,,,,,
2185,https://www.youtube.com/watch?v=bOiphfrhGLY,bOiphfrhGLY,"{'viewCount': '3074', 'likeCount': '12', 'dislikeCount': '0', 'favoriteCount': '0', 'commentCount': '0'}",3074,12,0,0,0,,,,,
2186,https://www.youtube.com/watch?v=ubrquR6i0WQ,ubrquR6i0WQ,"{'viewCount': '1736166', 'likeCount': '1850', 'dislikeCount': '137', 'favoriteCount': '0', 'commentCount': '97'}",1736166,1850,137,0,97,,,,,
2187,https://www.youtube.com/watch?v=04krY7dl3cE,04krY7dl3cE,"{'viewCount': '95448', 'likeCount': '525', 'dislikeCount': '19', 'favoriteCount': '0', 'commentCount': '49'}",95448,525,19,0,49,,,,,
2188,https://www.youtube.com/watch?v=7FrHgiO2Jpo,7FrHgiO2Jpo,"{'viewCount': '70713', 'likeCount': '1134', 'dislikeCount': '139', 'favoriteCount': '0', 'commentCount': '85'}",70713,1134,139,0,85,,,,,
2189,https://www.youtube.com/watch?v=TPcV_3D3V2A,TPcV_3D3V2A,"{'viewCount': '5909532', 'likeCount': '12458', 'dislikeCount': '1512', 'favoriteCount': '0', 'commentCount': '674'}",5909532,12458,1512,0,674,,,,,
2190,https://www.youtube.com/watch?v=O2x8gaL5Omw,O2x8gaL5Omw,"{'viewCount': '1878760', 'likeCount': '44252', 'dislikeCount': '216', 'favoriteCount': '0', 'commentCount': '1271'}",1878760,44252,216,0,1271,,,,,
2191,https://www.youtube.com/watch?v=hFQazVSTQF4,hFQazVSTQF4,"{'viewCount': '285034', 'favoriteCount': '0'}",285034,,,0,,,,,,
2192,https://www.youtube.com/watch?v=Mq4m3yAoW8E,Mq4m3yAoW8E,"{'viewCount': '14566725', 'likeCount': '88664', 'dislikeCount': '5536', 'favoriteCount': '0', 'commentCount': '8845'}",14566725,88664,5536,0,8845,,,,,
2193,https://www.youtube.com/watch?v=J8h16g1cVak,J8h16g1cVak,"{'viewCount': '1042513', 'likeCount': '6916', 'dislikeCount': '556', 'favoriteCount': '0', 'commentCount': '1056'}",1042513,6916,556,0,1056,,,,,
2194,https://www.youtube.com/watch?v=1rMCgOn1yTg,1rMCgOn1yTg,"{'viewCount': '5836', 'likeCount': '73', 'dislikeCount': '2', 'favoriteCount': '0', 'commentCount': '4'}",5836,73,2,0,4,,,,,
2195,https://www.youtube.com/watch?v=zaLZimXP2Ak,zaLZimXP2Ak,"{'viewCount': '2236537', 'likeCount': '56907', 'dislikeCount': '1398', 'favoriteCount': '0', 'commentCount': '1749'}",2236537,56907,1398,0,1749,,,,,
2196,https://www.youtube.com/watch?v=lhOjEaS6mxI,lhOjEaS6mxI,"{'viewCount': '44376', 'likeCount': '184', 'dislikeCount': '20', 'favoriteCount': '0', 'commentCount': '0'}",44376,184,20,0,0,,,,,
2197,https://www.youtube.com/watch?v=b5ppLzWysfA,b5ppLzWysfA,"{'viewCount': '15796', 'likeCount': '112', 'dislikeCount': '0', 'favoriteCount': '0', 'commentCount': '9'}",15796,112,0,0,9,,,,,
2198,https://www.youtube.com/watch?v=ZLR8x_R3U_0,ZLR8x_R3U_0,"{'viewCount': '145837', 'likeCount': '972', 'dislikeCount': '280', 'favoriteCount': '0', 'commentCount': '91'}",145837,972,280,0,91,,,,,
2199,https://www.youtube.com/watch?v=b8OJxshQUJM,b8OJxshQUJM,"{'viewCount': '73885', 'likeCount': '282', 'dislikeCount': '16', 'favoriteCount': '0', 'commentCount': '30'}",73885,282,16,0,30,,,,,
2200,https://www.youtube.com/watch?v=eQcx2RXJnQM,eQcx2RXJnQM,"{'kind': 'youtube#videoListResponse', 'etag': 'YIUPVpqNjppyCWOZfL-19bLb7uk', 'items': [], 'pageInfo': {'totalResults': 0, 'resultsPerPage': 0}}",,,,,,youtube#videoListResponse,YIUPVpqNjppyCWOZfL-19bLb7uk,[],0.0,0.0
2201,https://www.youtube.com/watch?v=MN0iLUj64zs,MN0iLUj64zs,"{'viewCount': '330978', 'likeCount': '782', 'dislikeCount': '62', 'favoriteCount': '0', 'commentCount': '37'}",330978,782,62,0,37,,,,,
2202,https://www.youtube.com/watch?v=Jit3YhGx5pU,Jit3YhGx5pU,"{'viewCount': '9935916', 'likeCount': '45043', 'dislikeCount': '1995', 'favoriteCount': '0', 'commentCount': '3285'}",9935916,45043,1995,0,3285,,,,,
2203,https://www.youtube.com/watch?v=HBXVM7oUPVk,HBXVM7oUPVk,"{'viewCount': '7750722', 'likeCount': '13020', 'dislikeCount': '1453', 'favoriteCount': '0', 'commentCount': '0'}",7750722,13020,1453,0,0,,,,,
2204,https://www.youtube.com/watch?v=5KNAl23NwME,5KNAl23NwME,"{'viewCount': '349353', 'likeCount': '3342', 'dislikeCount': '101', 'favoriteCount': '0', 'commentCount': '558'}",349353,3342,101,0,558,,,,,
2205,https://www.youtube.com/watch?v=8miCh30GcGU,8miCh30GcGU,"{'viewCount': '774384', 'likeCount': '5368', 'dislikeCount': '221', 'favoriteCount': '0', 'commentCount': '363'}",774384,5368,221,0,363,,,,,
2206,https://www.youtube.com/watch?v=QpctwvGFi0I,QpctwvGFi0I,"{'viewCount': '418597', 'likeCount': '508', 'dislikeCount': '148', 'favoriteCount': '0', 'commentCount': '0'}",418597,508,148,0,0,,,,,
2207,https://www.youtube.com/watch?v=GEQT55XhYg4,GEQT55XhYg4,"{'viewCount': '89277', 'likeCount': '453', 'dislikeCount': '18', 'favoriteCount': '0', 'commentCount': '66'}",89277,453,18,0,66,,,,,
2208,https://www.youtube.com/watch?v=svVykTznk9Q,svVykTznk9Q,"{'viewCount': '4331432', 'likeCount': '68449', 'dislikeCount': '1170', 'favoriteCount': '0', 'commentCount': '3880'}",4331432,68449,1170,0,3880,,,,,
2209,https://www.youtube.com/watch?v=ReF2xxKGqwo,ReF2xxKGqwo,"{'viewCount': '15165', 'likeCount': '72', 'dislikeCount': '4', 'favoriteCount': '0', 'commentCount': '10'}",15165,72,4,0,10,,,,,
2210,https://www.youtube.com/watch?v=_IubrZmB3tk,_IubrZmB3tk,"{'viewCount': '481743', 'likeCount': '14705', 'dislikeCount': '422', 'favoriteCount': '0', 'commentCount': '600'}",481743,14705,422,0,600,,,,,
2211,https://www.youtube.com/watch?v=Q3C8sIGlmkg,Q3C8sIGlmkg,"{'viewCount': '545827', 'likeCount': '1555', 'dislikeCount': '498', 'favoriteCount': '0', 'commentCount': '0'}",545827,1555,498,0,0,,,,,
2212,https://www.youtube.com/watch?v=R8oYYg75Qvg,R8oYYg75Qvg,"{'viewCount': '3762484', 'likeCount': '11444', 'dislikeCount': '395', 'favoriteCount': '0', 'commentCount': '817'}",3762484,11444,395,0,817,,,,,
2213,https://www.youtube.com/watch?v=dKVoJbvnOZI,dKVoJbvnOZI,"{'viewCount': '283374', 'likeCount': '347', 'dislikeCount': '27', 'favoriteCount': '0'}",283374,347,27,0,,,,,,
2214,https://www.youtube.com/watch?v=8HYtnjTjKlY,8HYtnjTjKlY,"{'viewCount': '3534746', 'likeCount': '39831', 'dislikeCount': '2813', 'favoriteCount': '0', 'commentCount': '0'}",3534746,39831,2813,0,0,,,,,
2215,https://www.youtube.com/watch?v=MvPaDziB-ac,MvPaDziB-ac,"{'viewCount': '1837770', 'likeCount': '16290', 'dislikeCount': '376', 'favoriteCount': '0', 'commentCount': '1596'}",1837770,16290,376,0,1596,,,,,
2216,https://www.youtube.com/watch?v=3YUrXGlU4Dk,3YUrXGlU4Dk,"{'viewCount': '44784', 'likeCount': '111', 'dislikeCount': '45', 'favoriteCount': '0', 'commentCount': '12'}",44784,111,45,0,12,,,,,
2217,https://www.youtube.com/watch?v=PY2zNCJggJM,PY2zNCJggJM,"{'viewCount': '219580', 'likeCount': '2240', 'dislikeCount': '76', 'favoriteCount': '0', 'commentCount': '0'}",219580,2240,76,0,0,,,,,
2218,https://www.youtube.com/watch?v=igo3_cxOSe4,igo3_cxOSe4,"{'viewCount': '47463', 'likeCount': '292', 'dislikeCount': '11', 'favoriteCount': '0', 'commentCount': '4'}",47463,292,11,0,4,,,,,
2219,https://www.youtube.com/watch?v=tL21Pdv3tGQ,tL21Pdv3tGQ,"{'viewCount': '274366', 'likeCount': '1521', 'dislikeCount': '65', 'favoriteCount': '0', 'commentCount': '419'}",274366,1521,65,0,419,,,,,
2220,https://www.youtube.com/watch?v=8rB079RdP5k,8rB079RdP5k,"{'viewCount': '32060', 'likeCount': '156', 'dislikeCount': '6', 'favoriteCount': '0', 'commentCount': '33'}",32060,156,6,0,33,,,,,
2221,https://www.youtube.com/watch?v=YYRMsrBCRYw,YYRMsrBCRYw,"{'viewCount': '291605', 'likeCount': '2204', 'dislikeCount': '35', 'favoriteCount': '0', 'commentCount': '107'}",291605,2204,35,0,107,,,,,
2222,https://www.youtube.com/watch?v=SrtDRTBWSlI,SrtDRTBWSlI,"{'viewCount': '85384', 'likeCount': '196', 'dislikeCount': '5', 'favoriteCount': '0', 'commentCount': '5'}",85384,196,5,0,5,,,,,
2223,https://www.youtube.com/watch?v=KTWsGOeTWyA,KTWsGOeTWyA,"{'viewCount': '951842', 'likeCount': '15710', 'dislikeCount': '299', 'favoriteCount': '0', 'commentCount': '471'}",951842,15710,299,0,471,,,,,
2224,https://www.youtube.com/watch?v=6Y3t39kpxfg,6Y3t39kpxfg,"{'viewCount': '12137', 'likeCount': '50', 'dislikeCount': '1', 'favoriteCount': '0', 'commentCount': '0'}",12137,50,1,0,0,,,,,
2225,https://www.youtube.com/watch?v=kM8I4yDQS5w,kM8I4yDQS5w,"{'viewCount': '5603', 'likeCount': '10', 'dislikeCount': '0', 'favoriteCount': '0', 'commentCount': '1'}",5603,10,0,0,1,,,,,
2226,https://www.youtube.com/watch?v=yMOT553AyAE,yMOT553AyAE,"{'viewCount': '13999', 'likeCount': '356', 'dislikeCount': '2', 'favoriteCount': '0', 'commentCount': '21'}",13999,356,2,0,21,,,,,
2227,https://www.youtube.com/watch?v=GfJI4LzLBUw,GfJI4LzLBUw,"{'viewCount': '14160', 'favoriteCount': '0'}",14160,,,0,,,,,,
2228,https://www.youtube.com/watch?v=Bi3Fid3hrNg,Bi3Fid3hrNg,"{'viewCount': '26266', 'likeCount': '199', 'dislikeCount': '1', 'favoriteCount': '0', 'commentCount': '29'}",26266,199,1,0,29,,,,,
2229,https://www.youtube.com/watch?v=Igc0Jp62kEg,Igc0Jp62kEg,"{'viewCount': '69847', 'likeCount': '116', 'dislikeCount': '10', 'favoriteCount': '0', 'commentCount': '20'}",69847,116,10,0,20,,,,,
2230,https://www.youtube.com/watch?v=dWFADnfBY5U,dWFADnfBY5U,"{'viewCount': '2121', 'likeCount': '15', 'dislikeCount': '0', 'favoriteCount': '0', 'commentCount': '0'}",2121,15,0,0,0,,,,,
2231,https://www.youtube.com/watch?v=BiCiphrgQcw,BiCiphrgQcw,"{'viewCount': '77034', 'likeCount': '1607', 'dislikeCount': '99', 'favoriteCount': '0', 'commentCount': '115'}",77034,1607,99,0,115,,,,,
2232,https://www.youtube.com/watch?v=kAFGXVr2j90,kAFGXVr2j90,"{'viewCount': '95200', 'likeCount': '1004', 'dislikeCount': '6', 'favoriteCount': '0', 'commentCount': '120'}",95200,1004,6,0,120,,,,,
2233,https://www.youtube.com/watch?v=bNL0r3mT7i0,bNL0r3mT7i0,"{'viewCount': '103762', 'likeCount': '393', 'dislikeCount': '63', 'favoriteCount': '0', 'commentCount': '55'}",103762,393,63,0,55,,,,,
2234,https://www.youtube.com/watch?v=YezSRh4LXmU,YezSRh4LXmU,"{'viewCount': '138788', 'likeCount': '1219', 'dislikeCount': '13', 'favoriteCount': '0', 'commentCount': '73'}",138788,1219,13,0,73,,,,,
2235,https://www.youtube.com/watch?v=_EtFRhzFvDM,_EtFRhzFvDM,"{'viewCount': '4446056', 'likeCount': '26116', 'dislikeCount': '3270', 'favoriteCount': '0', 'commentCount': '2490'}",4446056,26116,3270,0,2490,,,,,
2236,https://www.youtube.com/watch?v=Ws1YIKsuTjQ,Ws1YIKsuTjQ,"{'viewCount': '5436435', 'likeCount': '83388', 'dislikeCount': '1947', 'favoriteCount': '0', 'commentCount': '6655'}",5436435,83388,1947,0,6655,,,,,
